Nome: NATAL
Codigo Estacao: 82598
Latitude: -5.83722221
Longitude: -35.20777777
Altitude: 47.68
Situacao: Operante
Data Inicial: 1970-01-01
Data Final: 2024-11-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);NUMERO DE DIAS COM PRECIP. PLUV, MENSAL(número);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);VISIBILIDADE, MEDIA MENSAL(codigo);
1991-08-31;14;188.1;null;null;225.6;5.9;18;74.9;null;1011;27.8;24.3;21.2;77.5;8.8;5.6;69.2;
1991-09-30;14;210.7;null;null;230.6;5.6;13;9.4;null;1009.4;28.5;25.3;22.6;76.9;8.3;5.5;69.8;
1991-10-31;14;262.7;null;null;246.6;5.7;11;23.6;null;1008.1;29;25.9;23.6;76.4;7.5;5.4;70;
1991-11-30;9;228.4;null;null;253;5.9;12;41.1;null;1006.7;29.4;26.5;24.3;76.1;6.6;4.8;70;
1991-12-31;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;
1992-01-31;9;206.4;null;null;199.9;6.7;13;51.8;null;1005.6;30;27.4;25.6;78.3;6.6;4.1;69.4;
1992-02-29;14;170.9;null;null;176.9;6.9;20;182.3;null;1006.7;29.7;27;24.4;81.1;7.6;4.7;69.7;
1992-03-31;14;167.8;null;null;195.1;6.9;20;283;null;1006.2;29.7;26.7;24.1;82.6;8.3;4.5;68.4;
1992-04-30;14;160;null;null;219.1;6.4;20;315.3;null;1005.9;29.8;26.7;23.9;82.8;9.6;4.5;67.7;
1992-05-31;14;172.7;null;null;243;6;20;131.7;null;1006.7;29.4;26.5;23.5;80.3;7;4.3;70;
1992-06-30;14;113.3;null;null;190.1;6.6;25;280.3;null;1008.7;28.2;25;22.3;84.5;6.6;4.1;67.3;
1992-07-31;14;161.4;null;null;248.3;5.6;21;80.4;null;1010.5;27.9;24.5;21.3;79.3;8.3;4.6;69.2;
1992-08-31;14;172.9;null;null;219.7;6.2;18;151.5;null;1010.6;27.8;24.5;21.7;80.1;8.3;4.8;69.4;
1992-09-30;14;239.1;null;null;261.2;6;8;14.5;null;1008.6;28.6;25.7;23.4;77.8;7.5;5;69.7;
1992-10-31;14;291.9;null;null;282.6;5.3;4;3.9;null;1008.6;29.2;26.3;24.4;72.8;7;5.1;69.8;
1992-11-30;14;254.6;null;null;170.9;6.3;8;26.7;null;1006.5;29.3;26.5;24.7;75;7.1;4.9;68.9;
1992-12-31;14;246.6;null;null;271;6;4;5.9;null;1006.7;29.6;26.9;24.9;74.6;9;4.7;70;
1993-01-31;14;255.9;null;null;253.1;6;5;21.6;null;1007.3;29.8;26.9;24.8;77.1;8.3;5.2;70;
1993-02-28;9;241.1;null;null;262.8;5.5;4;29.6;null;1006.9;30.2;27.4;25.4;76.3;8.6;5.4;68.8;
1993-03-31;14;268.9;null;null;290.2;5.9;6;85;null;1006.7;30.5;27.5;25;76.5;8;5.1;69.7;
1993-04-30;14;193;null;null;234.7;6.2;17;229.4;null;1006;29.8;27;24.6;81.5;7.3;4.9;69.5;
1993-05-31;14;191.9;null;null;270.2;5.6;14;34.9;null;1006.6;29.7;26.8;24;84.2;8.3;4.9;69.8;
1993-06-30;14;162;null;null;211.3;5.7;20;154;null;1008.7;28.7;25.5;22.7;87.2;8.3;4.8;69.7;
1993-07-31;14;181.3;null;null;235.5;5.7;14;129.8;null;1009.5;28.2;24.7;21.3;85.1;7.5;4.8;69.4;
1993-08-31;14;213.4;null;null;261.9;5;6;35.8;null;1009.9;28.7;25.5;22.1;81.4;8.3;5.4;69.7;
1993-09-30;14;252.4;null;null;264.8;5.4;8;10.9;null;1008.4;29.3;26.2;23;79.6;8.3;5.1;69.8;
1993-10-31;14;247.9;null;null;276;5.8;12;62.2;null;1007.6;29.7;26.4;23.6;79.9;10.3;5.5;69.8;
1993-11-30;14;248.3;null;null;273.7;6;9;15.5;null;1006.2;29.9;26.9;24.4;81;8.3;5.5;47.9;
1993-12-31;9;262.8;null;null;294.5;5.7;10;40.3;null;1005.9;30.3;27.3;24.3;79.7;8.3;5;54.9;
1994-01-31;9;217.9;null;null;273.1;5.9;12;94.5;null;1005.4;30.2;27.2;24.2;83.2;6.6;4.3;64.8;
1994-02-28;14;200.4;null;null;219.5;5.9;11;87;null;1006.2;30.4;27.6;25.1;81.3;6.6;4.3;69.6;
1994-03-31;9;150.1;null;null;196.8;6.7;23;242.6;null;1006;30.9;27.2;24.5;86.3;9.7;3.7;68.5;
1994-04-30;14;121.9;null;null;186.5;6.6;21;275.7;null;1006.1;30;26.4;23.6;87;6.3;3.5;68.3;
1994-05-31;14;121.1;null;null;186.4;6.6;28;279.1;null;1007.3;29.5;26.2;23.6;85.7;7;3.9;68.5;
1994-06-30;14;82.8;null;null;null;7.3;27;627.2;null;1008.4;28.3;24.9;22.4;90.2;5.6;2.9;67.5;
1994-07-31;14;151.3;null;null;208.4;6.8;22;399.6;null;1009.4;28;24.6;21.1;86.5;8;4.5;67.7;
1994-08-31;14;203.7;null;null;252.1;5.6;14;85.1;null;1009.6;28.6;25.1;21.7;81.2;9.5;5.4;53.6;
1994-09-30;14;216.1;null;null;250.8;5.3;17;57.2;null;1009.6;28.8;25.5;22.4;80.3;8.6;5.7;69.7;
1994-10-31;14;287.9;null;null;268.4;5.5;3;3.8;null;1007.7;29.7;26.4;23.7;76.9;10;5.6;69.7;
1994-11-30;14;275.1;null;null;269.7;5.6;10;19.9;null;1007.1;29.8;26.5;23.5;78.9;9.1;5.3;70;
1994-12-31;null;null;null;null;null;null;1;.1;null;null;null;null;null;null;null;null;null;
1995-01-31;14;231.8;null;null;260.6;6.3;7;24.6;null;1006.9;30.2;27.1;23.7;79.9;7.5;4.5;69.7;
1995-02-28;14;178;null;null;211.7;6.4;7;60.7;null;1006.6;30.8;27.6;24.6;77.7;6.6;3.8;69.8;
1995-03-31;14;204.3;null;null;253.7;6.6;12;277.4;null;1005.6;30.7;27.5;24.3;81.5;7.5;4.1;46;
1995-04-30;14;129.4;null;null;166.9;7.1;22;237.4;null;1004.9;30.1;26.8;23;85.6;7.5;3.4;67.4;
1995-05-31;14;114.8;null;null;207;6.7;22;386.4;null;1006.3;29.3;26;22;87.1;6.3;3.3;45.7;
1995-06-30;14;130;null;null;170.9;6.9;22;254.4;null;1007.8;28.8;25.1;21.5;86.5;7.5;4.1;44.7;
1995-07-31;14;122.4;null;null;177.9;7.7;26;400.4;null;1008.2;27.7;23.9;19.5;86.9;7;4;49.9;
1995-08-31;14;213.4;null;null;279.1;4.6;14;34.8;null;1009.1;28.6;25;21;80.1;7.6;5.3;46.5;
1995-09-30;14;246.6;null;null;241.2;5.6;12;21.6;null;1009.8;28.8;25.3;21.3;79.9;8.3;5.6;47;
1995-10-31;9;266.7;null;null;300.7;5.7;5;4.2;null;1007.1;29.5;26.1;22.5;77.8;9.1;5.1;69.2;
1995-11-30;9;216.3;null;null;244.8;6.5;8;41.3;null;1006.6;29.6;26.4;23;79.3;7.5;4.7;69.7;
1995-12-31;9;230.3;null;null;299;5.9;1;.4;null;1006.5;30.3;27.1;23.9;78;7;4.2;47.4;
1996-01-31;14;253.2;null;null;269.2;6.2;12;36.7;null;1005;30.7;27.4;24.1;78.4;7.5;4.7;68.8;
1996-02-29;9;222.4;null;null;null;5.8;10;69.7;null;1005.2;30.6;27.5;24.5;77.7;6.6;4.2;56.3;
1996-03-31;9;145.7;null;null;140.9;7.1;23;216.2;null;1005.2;30.4;27;23.4;82.9;5.8;2.9;68.3;
1996-04-30;14;122.1;null;null;179.2;6.9;26;355.5;null;1005.3;30;26.6;23.2;84;5.3;2.9;70;
1996-05-31;14;179.7;null;null;242.8;5.5;10;154.5;null;1006.8;30;26.5;22.2;81.4;12.1;4.3;68.2;
1996-06-30;14;148.6;null;null;183.7;6.6;18;255;null;1008.2;28.5;25;21.5;84.9;8.5;4.4;68.8;
1996-07-31;14;165.8;null;null;204.8;6.3;17;145.8;null;1009.7;28.1;24.4;20.3;83.9;8.8;4.8;67.5;
1996-08-31;14;163.4;null;null;220.3;6.3;18;125.4;null;1009.2;28.3;24.8;21.3;83.7;9.3;4.9;46.3;
1996-09-30;14;203.4;null;null;247.3;5.8;16;86.9;null;1008.3;29.1;25.4;21.6;80.5;7.8;5.2;68.7;
1996-10-31;14;262.2;null;null;303;6.2;11;76.9;null;1007.3;29.8;26.4;22.5;80.3;7.1;5.1;69.7;
1996-11-30;14;305.8;null;null;255.5;6.4;10;44.9;null;1005.7;29.8;26.8;23.9;83.3;8.5;4.4;70;
1996-12-31;14;248.6;null;null;295.2;5.9;8;17.2;null;1006;30.5;27.5;25;81.5;7.1;4.6;68.9;
1997-01-31;9;250.6;null;null;266.9;6.6;4;12.3;null;1005.6;30.7;27.5;24.1;80.7;6.6;4.5;54.7;
1997-02-28;14;237.6;null;null;237.9;6.1;11;78.2;null;1006.2;30.6;27.6;24.9;79.4;7.1;4.8;67.7;
1997-03-31;14;185.3;null;null;227.5;6.6;19;160.1;null;1005.6;30.2;27.1;23.9;82.4;8;3.9;56.4;
1997-04-30;14;150.4;null;null;194.3;6.6;20;255.7;null;1006.5;29.9;26.7;23.4;84.8;6.6;3.6;46.9;
1997-05-31;14;164.3;null;null;223.6;6.5;22;339;null;1007.3;29.3;25.9;21.8;86.6;9.5;4.1;68.4;
1997-06-30;14;151.9;null;null;241.4;5.5;15;77.2;null;1007.9;28.9;25.2;20.3;83.8;6.5;3.7;68.5;
1997-07-31;14;163.1;null;null;226.2;5.6;11;78.7;null;1009.9;28.5;24.7;20.1;82.4;8.6;4.6;47;
1997-08-31;14;178.1;null;null;209.9;6.1;19;122.4;null;1010.7;28.1;24.5;20.1;84;8.5;4.8;56.4;
1997-09-30;14;219.8;null;null;267.5;5.3;3;5.3;null;1008.5;28.9;25.7;22.6;78.8;7.5;4.9;47.4;
1997-10-31;14;270.9;null;null;309.1;5.4;1;6;null;1007.1;29.9;26.7;24.1;80.1;8.3;4.5;68.9;
1997-11-30;9;286.3;null;null;304.4;6;5;2.7;null;1006.7;30.2;27.1;24.7;83.9;7.5;4.7;55.6;
1997-12-31;9;245;null;null;277.3;5.8;8;55.8;null;1006.4;30.6;27.4;24.5;82.6;7.5;4.3;68.9;
1998-01-31;9;223.9;null;null;252.1;6.6;11;39.5;null;1005.4;30.9;27.7;24;83.8;6.6;4.1;46.7;
1998-02-28;14;221.3;null;null;254.7;6.2;9;76.3;null;1006.8;31.2;28.4;25.3;82.9;7;4.6;68.9;
1998-03-31;14;246.3;null;null;245.9;6.3;14;81.4;null;1005.2;31.7;28.7;25.5;82;7.5;4.5;65.5;
1998-04-30;14;210.3;null;null;273.7;6.3;14;74.7;null;1005.4;31.3;28.4;25.3;84.3;8.3;4.8;67.5;
1998-05-31;14;201.6;null;null;233.2;6.2;17;185.4;null;1007.4;30.3;27.1;23.8;84.3;8.1;4.7;68.4;
1998-06-30;14;157.9;null;null;187.6;6.2;16;209;null;1009.1;28.9;25.6;22.3;84.6;9.1;4.5;68.2;
1998-07-31;14;142.4;null;null;209.4;6.7;24;791.8;null;1009.1;28;24.4;19.5;87.7;8.3;4.1;66.5;
1998-08-31;14;172.6;null;null;221.4;6.4;21;138.7;null;1008.9;28.2;24.9;21.5;84.2;8.3;4.7;68.9;
1998-09-30;14;251.8;null;null;284;5.4;11;19;null;1008.7;29.1;25.9;22;79.7;9.1;5.5;68.5;
1998-10-31;14;284.3;null;null;300.1;6.5;6;13.7;null;1008.3;29.8;26.5;22.3;77.3;8;5.4;68.9;
1998-11-30;9;232.4;null;null;284.5;6.7;6;8.5;null;1006.1;30.2;26.8;22.5;77.2;7;4.3;69.3;
1998-12-31;9;255;null;null;316.1;6.6;3;17;null;1006.4;30.5;27.1;22.9;76.6;7;4.6;67.8;
1999-01-31;9;247.1;null;null;269.9;6.7;5;12.6;null;1005.4;30.5;26.9;22;78.1;6.8;4.6;68.9;
1999-02-28;14;226.5;null;null;222.8;7.1;14;143.6;null;1005.8;30.5;26.7;21.2;78.5;8.5;4.7;67.7;
1999-03-31;9;210.6;null;null;264.8;6.8;13;139.2;null;1005.3;30.3;26.7;20.9;79.7;6.6;4.2;69.8;
1999-04-30;14;232.4;null;null;245.9;6.6;8;175.8;null;1006.5;30.1;26.4;20.5;81.4;7.1;4.6;69.3;
1999-05-31;14;158.7;null;null;224.6;6.9;16;289.5;null;1007;29.3;25.6;19.4;82.9;6.6;3.9;69.7;
1999-06-30;14;183.4;null;null;253.4;6;14;131.5;null;1007.9;29;25;18.4;80.4;8.3;4.4;69.7;
1999-07-31;14;220.2;null;null;240.8;6.3;13;31.1;null;1009.4;28.7;24.5;17.7;79.2;8.3;4.9;69.4;
1999-08-31;14;233.9;null;null;259.7;5.7;12;46.5;null;1009.8;28.7;24.3;17.3;79.3;9.3;5;69.7;
1999-09-30;14;258.1;null;null;277.5;6.6;13;50.8;null;1008.3;28.8;25.1;19.3;83.1;8.3;5.2;69.3;
1999-10-31;14;272;null;null;296;6.2;6;14.5;null;1007.9;29.3;25.6;20.1;84.1;7.5;4.4;70;
1999-11-30;9;258.1;null;null;300.1;6.7;6;5.4;null;1006.4;29.9;26.5;21.1;83.5;6.6;4.3;70;
1999-12-31;9;246.5;null;null;245.6;7.7;15;64.5;null;1006.3;29.8;26.4;21;86.9;7.1;4.4;60.9;
2000-01-31;9;232.9;null;null;266.5;7.1;12;50;null;1005.9;30;26.5;20.7;88.1;6.6;4.1;56.6;
2000-02-29;14;204.9;null;null;239.1;7.1;9;84;null;1006.8;30.7;26.8;20.8;89.7;6.8;3.6;56.4;
2000-03-31;9;236.4;null;null;245.6;6.9;18;114.9;null;1005.8;30.6;27;21.1;89.4;6.6;4.3;56.3;
2000-04-30;14;140.1;null;null;221.4;7.2;24;177.4;null;1006.4;30.1;26.3;19.9;91.5;7;3.7;56.6;
2000-05-31;14;156.4;null;null;219.8;7.1;18;222.4;null;1007.6;29.4;25.7;19.6;91.2;7.5;4.2;56;
2000-06-30;14;116.4;null;null;210.5;7.2;22;577.4;null;1008.9;28.5;24.4;18.3;93.2;8.3;3.8;54.1;
2000-07-31;14;90.2;null;null;152;7.9;24;482.3;null;1008.8;27.6;23.6;17.7;null;6.6;3.7;54.8;
2000-08-31;14;156.5;null;null;248.5;6.8;16;288.8;null;1009.8;28.3;24.3;18.2;null;7.5;4.5;56;
2000-09-30;14;188.2;null;null;245.5;7.1;20;205.1;null;1008.8;28.8;25.3;19.3;89.7;8;4.9;56.4;
2000-10-31;14;278.8;null;null;298.3;6.4;8;8.7;null;1009.1;29.4;25.9;20.5;null;7.5;5.3;56.7;
2000-11-30;14;241;null;null;282.4;7;9;12.1;null;1007.1;29.8;26.2;20.9;null;7.5;4.5;56.1;
2000-12-31;9;210.4;null;null;254.6;7.1;7;23;null;1007.6;29.8;26.3;21.1;null;7;4.2;56.2;
2001-01-31;14;247.8;null;null;263.5;7.2;9;30.1;null;1007.6;30;26.2;20.5;80.8;8.3;5.1;56.4;
2001-02-28;14;null;null;null;246.3;6.7;7;6.8;null;1006.2;30.8;26.9;21.2;79.8;7.1;4.8;56.5;
2001-03-31;14;213.7;null;null;252;7;15;133.8;null;1006.8;30.5;26.7;20.3;80.4;7.1;4.1;56.6;
2001-04-30;14;156.2;null;null;193.6;7.9;22;360.9;null;1007.2;29.7;25.8;19.4;84.4;7.1;4;56;
2001-05-31;14;221.8;null;null;294.8;6.3;10;14.4;null;1007.7;30.1;26.5;20.2;80.4;6.6;4.2;56.7;
2001-06-30;14;144.3;null;null;168.3;8;23;373.8;null;1009.2;28.4;24.4;18.1;null;6.3;3.7;55.6;
2001-07-31;14;163.9;null;null;225.6;7.3;24;145.4;null;1009.8;28.3;24.2;17.9;null;8.3;4.4;56.2;
2001-08-31;14;216.2;null;null;264.4;6.5;20;104.4;null;1011.5;28;23.8;17.2;null;8.3;5.3;56.2;
2001-09-30;14;244.9;null;null;281.8;6.6;9;28.4;null;1009.2;28.8;25.1;19;80.8;7.5;5;56.6;
2001-10-31;14;281.5;null;null;295.2;6.7;5;4.7;1013.8;1008.6;29.7;26;20.7;76.1;7.1;4.6;56.7;
2001-11-30;14;263.4;null;null;286.1;6.7;9;12.7;1012.7;1007.4;30.1;26.6;21.6;75.2;7;4.7;56.7;
2001-12-31;14;243.9;null;null;279.1;7.3;17;51.2;1011.4;1006.2;30.6;27.7;25.3;77.4;6.8;4.7;56.5;
2002-01-31;14;171.3;null;null;183.5;8;23;113.9;1011.8;1006.5;30;27.2;24.9;81.1;6.3;3.6;56;
2002-02-28;14;204.4;null;null;226.9;7.1;16;82.3;1012.1;1006.9;30.6;27.5;24.8;79.4;7.1;4.2;56.5;
2002-03-31;14;null;null;null;null;7.4;24;483.8;1011.7;1006.4;30.3;27;24.2;81.9;7;3.7;55.9;
2002-04-30;14;145.1;null;null;207.1;7.3;24;137.7;1011.3;1006;30;26.9;23.7;82.5;7.1;3.8;56.6;
2002-05-31;14;167.1;null;null;247.1;7.2;17;122.9;1012.7;1007.4;30.1;26.9;23.8;81.9;6.8;3.8;56.6;
2002-06-30;14;121.2;null;null;199.8;7.1;19;405.6;1015;1009.7;28.9;25.5;22.6;84.2;6.3;3.2;56.2;
2002-07-31;14;146.4;null;null;230.4;6.3;15;209.7;1015.8;1010.5;28.5;25.3;22.2;83.6;8.8;3.8;55.6;
2002-08-31;14;182.1;null;null;242.4;7;21;314.4;1015.8;1010.5;28.3;25.1;21.9;82.5;7.5;4;55.8;
2002-09-30;14;261.8;null;null;303.5;6;2;1;1015.1;1009.8;29.2;26.3;23.7;77.9;7.8;4.5;56.7;
2002-10-31;14;272.5;null;null;292.8;6.7;10;29.2;1013.9;1008.6;29.6;26.7;24.4;79.4;8;5;56.1;
2002-11-30;9;247.6;null;null;259.6;6.8;9;98.2;1013.7;1008.4;29.9;26.9;24.8;78.9;7.1;4.8;56.6;
2002-12-31;14;227.2;null;null;285;7.1;8;19.4;1013.5;1008.1;30.1;27.3;24.9;79.7;7.8;4.4;56.7;
2003-01-31;9;186.4;164.3;164.3;259.3;6.8;10;84.1;1012.9;1007.6;30.6;27.6;25.3;79;5.8;3.3;56.5;
2003-02-28;14;136;141.2;141.2;215.4;7.5;13;139.9;1012.4;1007;30.6;27.4;24.3;81.1;6.6;4.2;56.3;
2003-03-31;14;129.1;146.4;146.4;210.4;7.4;24;312;1011.9;1006.6;30.2;27.2;24.2;81.8;6.8;3.5;56.1;
2003-04-30;14;128;121.9;121.9;205.6;7.3;20;136.8;1012.3;1007;30.2;27.2;24.2;82.3;6.5;3.6;56;
2003-05-31;14;127.6;142.7;142.7;247.9;7;14;194.4;1013.3;1008;30;27;24.1;81.5;7.3;3.8;55.9;
2003-06-30;18;101.3;111.6;111.6;207.3;7.4;21;244.3;1014;1008.7;29;25.5;22.5;84.2;7.1;3.8;55.7;
2003-07-31;14;131.2;107.6;107.6;257.5;6.5;14;202.3;1015.7;1010.3;28.6;25;21.6;82;8.1;4.6;56.3;
2003-08-31;14;143.3;130.5;130.5;272.7;6.3;14;51.2;1015.9;1010.6;28.9;25.4;22;80.3;7.8;4.4;56;
2003-09-30;14;167.9;null;null;277.3;6.3;14;38.5;1015;1009.7;29.5;26.1;22.9;79.2;8.1;4.9;56.4;
2003-10-31;14;209.9;null;null;297.1;7;6;21.7;1013.5;1008.2;30;26.9;24.4;77.8;8.1;5.1;56.8;
2003-11-30;14;211.7;null;null;306.7;6.7;9;16.1;1012.1;1006.8;30.5;27.4;25.1;77.5;7.1;4.8;56.8;
2003-12-31;14;197.5;null;null;291;7.2;13;22.5;1012.6;1007.3;30.5;27.5;25.1;78.3;8;4.9;56.3;
2004-01-31;9;136.7;null;null;178.1;8.2;22;376.3;1011.3;1006.1;30.1;27.1;24.4;83;8;3.7;56.1;
2004-02-29;14;126.8;null;null;187.7;8.1;21;284.2;1012;1006.8;30.1;27.1;24.1;82.3;8;4;56.1;
2004-03-31;14;153.7;null;null;248.3;7.5;18;252;1011.8;1006.5;30.5;27.4;24.3;80.5;8.8;4.3;56.5;
2004-04-30;14;126.8;null;null;216.7;7.5;17;172.5;1012.2;1006.9;30.1;27.2;24.1;81.5;7.1;4.1;55.9;
2004-05-31;14;116.6;null;null;240.8;7;18;160.9;1013.6;1008.3;29.5;26.4;22.9;82.8;8.3;4;56.2;
2004-06-30;14;90.7;null;null;171.9;7.7;25;643.4;1015.9;1010.5;28.5;25;21.5;87.4;8.3;3.8;55.1;
2004-07-31;14;93.4;null;null;201.9;7.2;20;393.9;1015.1;1009.7;28.3;24.8;20.9;87.7;9.1;4.2;55.8;
2004-08-31;14;136.9;null;null;259.1;6.8;17;90.1;1016.4;1011;28.6;25.1;21.2;84.4;8.3;4.9;56.5;
2004-09-30;14;168.7;null;null;265.5;6.6;11;44.4;1015;1009.7;29.2;25.8;21.5;81;9;6;56.4;
2004-10-31;14;207.5;null;null;285.4;6.3;7;14.4;1013.7;1008.3;30.7;26.7;23.4;79.1;7.8;5.4;56.8;
2004-11-30;14;207.4;null;null;308.5;5.9;6;10.1;1012.8;1007.5;30.5;27;23.8;78.3;8.3;5.2;56.3;
2004-12-31;14;217.8;null;null;298.3;7;6;4.8;1012.4;1007.1;30.6;27.3;24.2;81.3;7.3;5;56.7;
2005-01-31;14;198.8;null;null;262.3;7.2;4;2;1011.8;1006.4;30.8;27.7;24.4;79.6;8;4.5;56.9;
2005-02-28;14;181.8;null;null;247.7;7.1;9;36.4;1011.3;1006;31.2;28.1;24.7;78.1;8;4.5;56.5;
2005-03-31;14;186.3;null;null;240.1;7.1;12;186.3;1012.1;1006.8;31.7;28.1;24.5;79.4;7.4;3.5;55.9;
2005-04-30;14;141.6;null;null;235.4;7;21;144;1012.1;1006.8;31.6;27.9;23.5;80.9;9.9;4.2;56.3;
2005-05-31;14;106.5;null;null;216.9;7.5;25;548.3;1012.7;1007.3;30.1;26.4;22.2;84.3;6.6;3.4;55.1;
2005-06-30;14;72.7;null;null;164;7.5;26;762.3;1014.2;1008.8;28.1;24.9;20.8;88;5.8;3.2;54.4;
2005-07-31;18;125.7;null;null;261.6;6.1;17;115.2;1015.9;1010.7;28.9;25;20.4;82.7;8.3;4.5;56.1;
2005-08-31;14;131.8;null;null;259;7;26;106.8;1015.7;1010.4;28.6;25.4;21.9;83.1;7.6;4.5;56.1;
2005-09-30;14;158.1;null;null;259.6;6.4;15;43.9;1015.2;1009.9;29.3;26;22.7;79.4;8.3;4.9;56.2;
2005-10-31;14;196.4;null;null;318.5;5.8;6;31.6;1014.2;1008.9;30.1;26.8;24.1;78;8.1;5.2;56.2;
2005-11-30;14;204.5;null;null;292.5;6.7;2;1.2;1012.3;1007.1;30.6;27.4;25.1;78.4;8.6;5.1;56.9;
2005-12-31;14;216.2;null;null;288.1;6.7;10;10.4;1011.5;1006.1;30.6;27.7;25.3;79.3;8;4.9;56.2;
2006-01-31;14;208.1;null;null;270.4;6.8;5;4.2;1011.6;1006.3;30.8;27.6;25.1;78;8;5.6;56.7;
2006-02-28;9;185.5;null;null;247.1;6.8;10;87.2;1011.8;1006.6;31.2;28.1;25.7;78.1;7.6;3.9;56.5;
2006-03-31;9;184.5;null;null;262.1;7.2;12;157.4;1011.7;1006.6;31.4;28.2;25.2;77.1;6.3;3.5;55.8;
2006-04-30;14;114.3;null;null;210.2;7.1;24;380.7;1011.2;1005.8;30.4;27.2;23.4;81.2;6.1;2.8;56.6;
2006-05-31;14;112.1;null;null;230.6;7;23;115.3;1013.3;1008;30.1;26.7;22.7;81.7;9.3;3.9;56.4;
2006-06-30;18;97.6;124.8;124.8;192;7.2;25;375.5;1014.5;1009.2;29;25.2;21.1;84.7;8.3;4.1;57;
2006-07-31;14;120;112.3;112.3;240;6;20;133.4;1015.4;1010.2;29.1;25.1;20.6;82.2;8.8;4.2;56.4;
2006-08-31;14;148.2;113.4;113.4;260.9;6.9;16;90.5;1015.1;1009.8;28.9;25.3;20.9;78;8.8;4.9;56.5;
2006-09-30;14;167.2;122.8;122.4;284.1;6.2;12;45.2;1015.2;1009.9;29.4;25.8;21.6;75.8;10;4.9;56.7;
2006-10-31;14;212.2;145.5;13.4;313.7;6.6;7;13.4;1013.3;1008;30;26.8;23.6;75.7;7.6;4.9;57.2;
2006-11-30;14;204.4;146.3;83.5;297;6.6;9;83.5;1012.2;1006.9;30;27;23.7;75.3;7.1;4.2;57.6;
2006-12-31;14;187;156.2;49.8;286.7;7.1;9;49.9;1013.1;1007.7;30.3;27.3;24.1;77.5;7;4;56.9;
2007-01-31;14;184;162.1;86.3;283.5;7.1;8;86.3;1012.6;1007.2;30.6;27.5;24;76.5;6.6;4.4;57.5;
2007-02-28;14;144.9;146.9;65.9;234;7;17;66;1012.2;1006.7;31;27.6;23.8;77.4;6.6;3.6;56.6;
2007-03-31;14;150.2;158.5;158.5;244.4;7.2;19;265;1011.7;1006.4;30.8;27.5;22.9;77;9.6;4.3;57.2;
2007-04-30;14;117.3;141.6;141.6;236.3;7.1;18;247.7;1012.1;1006.8;30.5;27;22.5;79.8;7.5;3.9;56.2;
2007-05-31;14;117.6;133.3;133.3;261.9;6.6;19;120.9;1012.8;1007.5;29.9;26.4;21.7;80;7.5;4;57.1;
2007-06-30;14;88;105.4;105.4;203.9;7.4;20;560.5;1014.8;1009.4;28.7;25;20.6;83.8;7;3.8;56.9;
2007-07-31;14;102.3;106;106;221.3;7.1;21;191.8;1015.3;1010;28.4;24.9;20.4;80.7;7.6;4.1;56.7;
2007-08-31;14;134.1;104;104;250.5;6.9;25;95.8;1015.3;1009.9;28.3;24.6;20.1;78.2;10.8;5.2;56.6;
2007-09-30;14;154.5;111.3;111.3;279.3;6.8;13;46.3;1015.7;1010.4;28.9;25.2;20.7;78.7;11.6;5.8;57.3;
2007-10-31;14;184.2;132.3;47;280.6;6.7;10;20.2;1013.8;1008.5;29.5;26.1;22.5;76.4;9.3;5.2;57.3;
2007-11-30;14;174.2;144.4;45.2;292.7;6.9;10;45.2;1012.1;1006.8;29.9;26.9;24.7;75.9;9.5;4.7;56.7;
2007-12-31;14;208.3;162.5;15.4;306.6;6.7;9;16;1011.8;1006.6;30.6;27.6;25.6;74.8;8;4.5;56.8;
2008-01-31;14;175.6;164.2;69.2;281.5;7.1;15;69.2;1011.3;1006;30.6;27.7;25.5;75.8;8.8;4.3;56.6;
2008-02-29;14;169.5;164.4;22.4;259.1;7;8;22.4;1012.1;1006.9;31.2;28.2;25.8;73.7;7.5;3.9;55.4;
2008-03-31;14;137.5;162.6;162.6;224.6;7.4;20;275.5;1011.1;1005.7;30.8;27.6;24.8;77.4;7;2.6;56.2;
2008-04-30;14;90.2;128.7;128.7;198.1;7.3;23;409.3;1010.9;1005.5;29.8;26.7;23.7;81.5;7.1;2.5;56;
2008-05-31;14;104.5;137;137;204.9;6.9;17;212.3;1012.3;1006.9;29.6;26.6;23.6;81.4;10;3.3;56.1;
